date,open,high,low,close,volume,outstanding_share,turnover
2009-03-19,7.18,7.39,7.13,7.36,43281888.0,616038405.0,0.07025842487855932
2009-03-20,7.35,7.38,7.2,7.28,34762368.0,616038405.0,0.056428897480831575
2009-03-23,7.3,7.6,7.23,7.55,53265688.0,616038405.0,0.08646488200682878
2009-03-25,7.54,7.54,7.15,7.16,39856596.0,616038405.0,0.06469823257204232
2009-03-26,7.21,7.49,7.21,7.43,38841128.0,616038405.0,0.0630498483288554
2009-03-27,7.5,7.78,7.5,7.57,57578668.0,616038405.0,0.09346603642349213
2009-03-30,7.6,8.12,7.6,7.85,62169180.0,616038405.0,0.100917701713743
2009-03-31,7.64,7.85,7.55,7.82,43008244.0,616038405.0,0.06981422529980091
2009-04-01,7.88,7.95,7.73,7.82,41441304.0,616038405.0,0.06727065011474406
2009-04-02,7.87,7.92,7.66,7.69,41562352.0,616038405.0,0.06746714435766386
2009-04-03,7.7,7.97,7.6,7.66,43934740.0,616038405.0,0.07131818348240805
2009-04-07,7.66,7.71,7.5,7.67,29780526.0,616038405.0,0.048341995820861204
2009-04-08,7.67,7.67,7.21,7.26,35190848.0,616038405.0,0.05712443853236715
2009-04-09,7.24,7.37,7.18,7.36,24537120.0,616038405.0,0.039830503749194016
2009-04-10,7.4,7.94,7.29,7.72,56451320.0,616038405.0,0.09163604012642686
2009-04-13,7.76,7.8,7.65,7.72,45850584.0,616038405.0,0.07442812595425767
2009-04-14,7.72,7.95,7.54,7.84,57691408.0,616038405.0,0.09364904449423084
2009-04-15,7.78,7.86,7.61,7.77,38382568.0,616038405.0,0.062305479152716135
2009-04-16,7.82,8.55,7.81,8.5,158514816.0,616038405.0,0.25731320436101707
2009-04-17,8.45,9.35,8.2,9.27,217948848.0,616038405.0,0.3537910075590174
2009-04-28,8.34,8.69,8.34,8.34,106677016.0,616038405.0,0.17316617784568156
2009-04-29,8.1,8.42,8.01,8.29,71141480.0,616038405.0,0.11548221575568815
2009-04-30,8.3,9.1,8.22,8.69,86426360.0,616038405.0,0.14029378574214055
2009-05-04,8.756428075052339,9.00804957146189,8.494741718786408,8.786622654621487,55514864.0,616038405.0,0.09011591412064643
2009-05-05,8.80675237433425,9.25967106787144,8.766492934908722,8.987919851749126,63894484.0,616038405.0,0.10371834528725526
2009-05-06,9.078503590456563,9.883692378967124,9.068438730600182,9.883692378967124,122910320.0,616038405.0,0.19951730119812905
2009-05-07,10.185638174658584,10.870048644892561,10.064859856382,10.870048644892561,140591600.0,616038405.0,0.22821888839868676
2009-05-08,10.870048644892561,11.453810516562717,10.326546212647932,10.698946027334067,133881968.0,616038405.0,0.21732730770251246
2009-05-11,10.5681028492011,10.990826963169145,10.16550845494582,10.31648135279155,95549504.0,616038405.0,0.1551031611413902
2009-05-12,10.16550845494582,10.709010887190448,10.115184155663911,10.698946027334067,64274144.0,616038405.0,0.10433463803283498
2009-05-13,10.729140606903213,10.779464906185122,10.366805652073461,10.41712995135537,57876004.0,616038405.0,0.09394869464347763
2009-05-14,10.246027333796876,10.346675932360695,10.115184155663911,10.26615705350964,44085520.0,616038405.0,0.07156294095008574
2009-05-15,10.26615705350964,10.447324530924517,10.044730136669237,10.155443595089437,40957620.0,616038405.0,0.0664854977669777
2009-05-18,10.064859856382,11.131735001158493,9.81323835997245,11.0713458420202,96046656.0,616038405.0,0.15591017576249974
2009-05-19,11.192124160296784,11.655107713690356,10.839854065323413,11.111605281445728,108476312.0,616038405.0,0.1760869308139969
2009-05-20,11.02102154273829,11.42361593699357,10.890178364605324,11.02102154273829,59152784.0,616038405.0,0.09602126023295576
2009-05-21,10.870048644892561,11.031086402594672,10.427194811211752,10.578167709057482,59811712.0,616038405.0,0.09709088185825038
2009-05-22,10.588232568913863,11.041151262451056,10.5681028492011,10.658686587908537,41251424.0,616038405.0,0.06696242257818326
2009-05-25,10.366805652073461,11.151864720871256,10.21583275422773,10.960632383599998,57356016.0,616038405.0,0.09310461090489967
2009-05-26,10.950567523743617,11.463875376419098,10.870048644892561,10.880113504748943,65208752.0,616038405.0,0.10585176422564109
2009-05-27,10.950567523743617,11.0713458420202,10.678816307621302,10.809659485754269,34549184.0,616038405.0,0.056082841133906255
2009-06-01,10.870048644892561,11.17199444058402,10.81972434561065,10.980762103312763,43125676.0,616038405.0,0.0700048497788056
2009-06-02,11.131735001158493,11.47394023627548,10.870048644892561,11.363226777855278,75316728.0,616038405.0,0.12225979320234101
2009-06-03,11.22231873986593,11.715496872828648,11.192124160296784,11.343097058142513,63948504.0,616038405.0,0.10380603462538995
2009-06-04,11.262578179291458,11.27264303914784,10.870048644892561,11.000891823025526,52615972.0,616038405.0,0.08541021399469405
2009-06-05,11.0713458420202,11.27264303914784,10.930437804030852,11.02102154273829,37650768.0,616038405.0,0.06111756620108774
2009-06-08,11.081410701876582,11.27264303914784,10.76940004632874,10.880113504748943,32778028.0,616038405.0,0.05320776713588173
2009-06-09,10.76940004632874,10.900243224461706,10.336611072504313,10.759335186472358,43641108.0,616038405.0,0.07084153787457456
2009-06-10,10.739205466759595,10.739205466759595,10.527843409775572,10.66875144776492,33348216.0,616038405.0,0.05413333930049377
2009-06-11,10.688881167477684,10.849918925179795,10.558037989344719,10.648621728052156,25570534.0,616038405.0,0.041508019293050404
2009-06-12,10.5681028492011,10.759335186472358,10.26615705350964,10.376870511929843,29148442.0,616038405.0,0.04731594940091438
2009-06-15,10.376870511929843,10.547973129488337,10.31648135279155,10.51777854991919,16511536.0,616038405.0,0.026802770518828286
2009-06-16,10.41712995135537,10.638556868195774,10.366805652073461,10.46745425063728,16353029.0,616038405.0,0.026545470001987943
2009-06-17,10.46745425063728,10.547973129488337,10.31648135279155,10.51777854991919,22042488.0,616038405.0,0.0357810289441289
2009-06-18,10.558037989344719,10.81972434561065,10.477519110493663,10.71907574704683,34201992.0,616038405.0,0.05551925289463081
2009-06-19,10.688881167477684,10.739205466759595,10.386935371786224,10.497648830206426,25138312.0,616038405.0,0.04080640394489691
2009-06-22,10.5681028492011,10.809659485754269,10.46745425063728,10.497648830206426,23044584.0,616038405.0,0.03740770674841287
2009-06-24,10.578167709057482,10.749270326615976,10.51777854991919,10.678816307621302,25603302.0,616038405.0,0.041561210781980384
2009-06-25,10.759335186472358,10.950567523743617,10.66875144776492,10.92037294417447,39729124.0,616038405.0,0.06449131040783082
2009-06-26,10.930437804030852,10.980762103312763,10.658686587908537,10.688881167477684,27752338.0,616038405.0,0.0450496880953388
2009-06-29,10.71907574704683,10.76940004632874,10.457389390780898,10.709010887190448,28902172.0,616038405.0,0.04691618536347584
2009-06-30,10.71907574704683,10.71907574704683,10.46745425063728,10.487583970350045,18764016.0,616038405.0,0.030459165934630324
2009-07-01,10.427194811211752,10.66875144776492,10.407065091498987,10.497648830206426,20433304.0,616038405.0,0.03316888011227157
2009-07-02,10.507713690062808,10.809659485754269,10.427194811211752,10.66875144776492,40126584.0,616038405.0,0.06513649745586884
2009-07-03,10.578167709057482,10.678816307621302,10.477519110493663,10.51777854991919,30775820.0,616038405.0,0.049957632105745095
2009-07-06,10.537908269631956,10.648621728052156,10.41712995135537,10.547973129488337,29158342.0,616038405.0,0.047332019827562535
2009-07-07,10.618427148483011,11.52426453555739,10.618427148483011,11.232383599722313,88604992.0,616038405.0,0.14383030551479983
2009-07-08,11.0713458420202,11.131735001158493,10.799594625897887,11.010956682881908,44988136.0,616038405.0,0.07302813531568701
2009-07-09,10.92037294417447,11.363226777855278,10.870048644892561,11.202189020153167,42820584.0,616038405.0,0.06950960143467029
2009-07-10,11.27264303914784,11.52426453555739,11.121670141302111,11.232383599722313,41438716.0,616038405.0,0.06726644907795967
2009-07-13,11.252513319435076,11.735626592541413,11.242448459578695,11.443745656706334,53172432.0,616038405.0,0.08631350183435398
2009-07-14,11.484005096131863,11.52426453555739,11.252513319435076,11.463875376419098,38332984.0,616038405.0,0.06222499066434015
2009-07-15,11.453810516562717,11.463875376419098,11.27264303914784,11.32296733842975,36869408.0,616038405.0,0.05984920371969342
2009-07-16,11.353161917998895,11.443745656706334,11.161929580727637,11.232383599722313,40217864.0,616038405.0,0.06528467003611568
2009-07-17,11.192124160296784,11.383356497568043,11.081410701876582,11.151864720871256,28439204.0,616038405.0,0.04616466078928959
2009-07-20,11.202189020153167,11.67523743340312,11.202189020153167,11.514199675701008,58529724.0,616038405.0,0.09500986225039006
2009-07-21,11.514199675701008,11.514199675701008,10.97069724345638,11.041151262451056,48169032.0,616038405.0,0.07819160560290069
2009-07-22,11.081410701876582,11.232383599722313,10.980762103312763,11.081410701876582,28613912.0,616038405.0,0.046448259991193244
2009-07-23,11.131735001158493,11.252513319435076,10.990826963169145,11.182059300440402,27207224.0,616038405.0,0.0441648179385829
2009-07-24,11.252513319435076,11.42361593699357,10.900243224461706,11.131735001158493,36873428.0,616038405.0,0.05985572928687782
2009-07-27,11.17199444058402,11.373291637711661,11.061280982163819,11.353161917998895,39832812.0,616038405.0,0.06465962458947669
2009-07-28,11.333032198286132,12.490491081770063,11.232383599722313,12.490491081770063,110159768.0,616038405.0,0.1788196435577746
2009-07-29,12.379777623349861,12.73204771832323,11.252513319435076,11.584653694695682,87720245.0,616038405.0,0.14239411745766078
2009-07-30,11.82621033124885,12.02750752837649,11.27264303914784,11.906729210099906,51326660.0,616038405.0,0.08331730551766492
2009-07-31,11.856404910817995,12.913215195738106,11.755756312254176,12.78237201760514,124885992.0,616038405.0,0.20272436099174693
2009-08-03,12.671658559184937,12.883020616168961,12.379777623349861,12.772307157748758,79300624.0,616038405.0,0.1287267536510163
2009-08-04,12.802501737317906,12.862890896456195,12.22880472550413,12.470361362057298,46291540.0,616038405.0,0.07514391898992076
2009-08-05,12.460296502200917,12.671658559184937,12.0778318276584,12.22880472550413,39248388.0,616038405.0,0.06371094347599968
2009-08-06,12.158350706509456,12.73204771832323,11.97718322909458,12.258999305073276,50384076.0,616038405.0,0.08178723208011682
2009-08-07,12.319388464211569,12.440166782488152,11.484005096131863,11.645042853833974,42181704.0,616038405.0,0.06847252323497591
2009-08-10,11.929364431896222,11.99007366564633,11.251444655020014,11.413335945020304,25496536.0,616038405.0,0.04138790015859482
2009-08-11,11.494281590020448,11.6359364687707,11.382981328145249,11.625818263145682,29129900.0,616038405.0,0.04728585062809518
2009-08-12,11.595463646270629,11.595463646270629,10.826480018769258,10.856834635644313,28474844.0,616038405.0,0.04622251432522295
2009-08-13,10.856834635644313,10.998489514394565,10.543170261268756,10.684825140019008,25320196.0,616038405.0,0.04110165177120735
2009-08-14,10.684825140019008,10.846716430019296,10.128323830643017,10.199151270018143,25010800.0,616038405.0,0.04059941684966865
2009-08-17,10.178914858768108,10.178914858768108,9.187330707516344,9.248039941266452,29216416.0,616038405.0,0.04742628992424588
2009-08-18,9.1063850625162,9.571822521267029,9.1063850625162,9.490876876266885,22122228.0,616038405.0,0.03591046892604041
2009-08-19,9.490876876266885,9.86525048439255,9.126621473766235,9.248039941266452,29835616.0,616038405.0,0.048431422063694225
2009-08-20,9.278394558141505,9.683122783142226,9.268276352516487,9.642649960642153,23998750.0,616038405.0,0.0389565809618639
2009-08-21,9.673004577517208,9.855132278767531,9.521231493141938,9.824777661892478,26469912.0,616038405.0,0.042967957492844946
2009-08-24,9.875368690017568,9.895605101267604,9.6122953437671,9.814659456267458,23419356.0,616038405.0,0.038016064923744486
2009-08-25,9.794423045017423,9.794423045017423,9.167094296266308,9.379576614391686,27198800.0,616038405.0,0.0441511434664532
2009-08-26,9.349221997516631,9.86525048439255,9.217685324391397,9.753950222517352,27706492.0,616038405.0,0.04497526741047906
2009-08-27,9.622413549392117,9.915841512517641,9.541467904391974,9.774186633767387,24426460.0,616038405.0,0.03965087209132684
2009-08-28,9.693240988767243,9.794423045017423,9.359340203141649,9.399813025641722,18095596.0,616038405.0,0.029374136179058513
2009-08-31,9.217685324391397,9.308749175016558,8.64094760376537,8.671302220640426,24195692.0,616038405.0,0.039276272069433724
2009-09-01,8.570120164390246,8.762366071265587,8.458819902515048,8.580238370015264,13546005.0,616038405.0,0.02198889694222879
2009-09-02,8.560001958765229,8.75224786564057,8.479056313765085,8.671302220640426,10900167.0,616038405.0,0.01769397315415749
2009-09-03,8.721893248765515,9.25815814689147,8.620711192515335,9.136739679391253,20601912.0,616038405.0,0.03344257733411929
2009-09-04,9.126621473766235,9.490876876266885,9.015321211891038,9.29863096939154,23640160.0,616038405.0,0.03837449062936263
2009-09-07,9.409931231266741,9.592058932517064,9.217685324391397,9.308749175016558,20942634.0,616038405.0,0.033995662981433764
2009-09-08,9.25815814689147,9.399813025641722,9.116503268141217,9.379576614391686,18573656.0,616038405.0,0.030150159225868393
2009-09-09,9.369458408766668,9.430167642516777,9.187330707516344,9.389694820016704,20893074.0,616038405.0,0.03391521345166784
2009-09-10,9.490876876266885,9.683122783142226,9.379576614391686,9.389694820016704,26295750.0,616038405.0,0.04268524459932007
2009-09-11,9.359340203141649,9.500995081891903,9.227803530016415,9.450404053766812,17656764.0,616038405.0,0.028661790980385387
2009-09-14,9.470640465016848,9.956314335017712,9.420049436891759,9.814659456267458,34932068.0,616038405.0,0.056704367319436844
2009-09-15,9.814659456267458,9.925959718142659,9.622413549392117,9.774186633767387,22752958.0,616038405.0,0.0369343174310699
2009-09-16,9.733713811267314,9.733713811267314,9.440285848141794,9.602177138142082,21551538.0,616038405.0,0.03498408187716803
2009-09-17,9.602177138142082,10.199151270018143,9.602177138142082,10.01702356876782,36297844.0,616038405.0,0.05892139792810482
2009-09-18,9.96643254064273,10.108087419392982,9.46052225939183,9.66288637189219,27638818.0,616038405.0,0.04486541386977327
2009-09-21,9.51111328751692,10.371160765643449,9.490876876266885,10.290215120643305,53946936.0,616038405.0,0.0875707351394756
2009-09-22,10.16879665314309,10.280096915018287,9.733713811267314,9.794423045017423,33106816.0,616038405.0,0.05374148061434579
2009-09-23,9.96643254064273,10.401515382518504,9.784304839392405,9.915841512517641,41110800.0,616038405.0,0.066734151095661
2009-09-24,9.915841512517641,9.915841512517641,9.187330707516344,9.51111328751692,24204204.0,616038405.0,0.039290089389800296
2009-09-25,9.369458408766668,9.500995081891903,9.217685324391397,9.29863096939154,13291864.0,616038405.0,0.021576356103967253
2009-09-28,9.430167642516777,9.581940726892046,9.1063850625162,9.15697609064129,13167316.0,616038405.0,0.021374180397080927
2009-09-29,9.177212501891326,9.237921735641434,8.823075305015696,9.045675828766091,13034983.0,616038405.0,0.02115936749105764
2009-09-30,9.14685788501627,9.227803530016415,9.00520300626602,9.096266856891182,9234475.0,616038405.0,0.01499009627492299
2009-10-09,9.207567118766379,9.480758670641865,9.207567118766379,9.46052225939183,13531552.0,616038405.0,0.0219654357425979
2009-10-12,9.46052225939183,9.632531755017135,9.389694820016704,9.480758670641865,14299615.0,616038405.0,0.0232122135307457
2009-10-13,9.430167642516777,9.753950222517352,9.399813025641722,9.743832016892334,14097088.0,616038405.0,0.022883456429960727
2009-10-14,9.743832016892334,9.895605101267604,9.632531755017135,9.673004577517208,21416652.0,616038405.0,0.03476512474900002
2009-10-15,9.733713811267314,9.814659456267458,9.420049436891759,9.541467904391974,21518932.0,616038405.0,0.03493115335885593
2009-10-16,9.51111328751692,9.6122953437671,9.389694820016704,9.56170431564201,13051563.0,616038405.0,0.021186281397504756
2009-10-19,9.500995081891903,9.713477400017279,9.46052225939183,9.713477400017279,17054040.0,616038405.0,0.027683403926740575
2009-10-20,9.80454125064244,9.986668951892765,9.723595605642297,9.956314335017712,26028236.0,616038405.0,0.04225099569888017
2009-10-21,9.915841512517641,10.057496391267891,9.76406842814237,9.774186633767387,23753912.0,616038405.0,0.03855914145482537
2009-10-22,9.713477400017279,9.774186633767387,9.51111328751692,9.642649960642153,16212346.0,616038405.0,0.02631710274621596
2009-10-23,9.622413549392117,9.885486895642586,9.622413549392117,9.794423045017423,21578824.0,616038405.0,0.03502837457025102
2009-10-26,9.814659456267458,9.986668951892765,9.693240988767243,9.976550746267748,21935264.0,616038405.0,0.03560697486060142
2009-10-27,9.915841512517641,9.915841512517641,9.592058932517064,9.602177138142082,17150010.0,616038405.0,0.027839189668702555
2009-10-28,9.51111328751692,9.65276816626717,9.409931231266741,9.592058932517064,14166255.0,616038405.0,0.022995733520867097
2009-10-29,9.420049436891759,9.480758670641865,9.217685324391397,9.237921735641434,13184459.0,616038405.0,0.02140200820758894
2009-10-30,9.430167642516777,9.46052225939183,9.25815814689147,9.308749175016558,10078965.0,616038405.0,0.016360936133519143
2009-11-02,9.116503268141217,9.490876876266885,9.025439417516056,9.490876876266885,16039449.0,616038405.0,0.026036443296096126
2009-11-03,9.480758670641865,9.774186633767387,9.389694820016704,9.713477400017279,20057876.0,616038405.0,0.03255945706826509
2009-11-04,9.855132278767531,10.01702356876782,9.743832016892334,9.834895867517496,30993488.0,616038405.0,0.050310967219649234
2009-11-05,9.855132278767531,10.027141774392838,9.824777661892478,9.936077923767677,26510084.0,616038405.0,0.043033167712977244
2009-11-06,9.996787157517785,10.371160765643449,9.936077923767677,10.189033064393126,47624160.0,616038405.0,0.07730712827879618
2009-11-09,10.199151270018143,10.57352487814381,10.199151270018143,10.371160765643449,38197764.0,616038405.0,0.062005491362182204
2009-11-10,10.441988205018577,10.553288466893774,10.209269475643161,10.249742298143234,23046264.0,616038405.0,0.0374104338511168
2009-11-11,10.259860503768252,10.259860503768252,9.915841512517641,10.118205625018,27682212.0,616038405.0,0.0449358542833056
2009-11-12,10.138442036268035,10.411633588143522,10.118205625018,10.219387681268179,22974520.0,616038405.0,0.03729397357945565
2009-11-13,10.209269475643161,10.6241159062689,10.087851008142946,10.57352487814381,38061192.0,616038405.0,0.06178379739165775
2009-11-16,10.87707104689435,11.210971832519943,10.66458872876897,10.786007196269187,62390600.0,616038405.0,0.10127712735701924
2009-11-17,10.786007196269187,11.109789776269764,10.6241159062689,10.988371308769548,45005260.0,616038405.0,0.07305593228396207
2009-11-18,10.988371308769548,11.008607720019585,10.725297962519079,10.836598224394278,27109380.0,616038405.0,0.04400599017848571
2009-11-19,10.826480018769258,10.97825310314453,10.715179756894061,10.917543869394422,24256142.0,616038405.0,0.03937439906851262
2009-11-20,10.897307458144386,11.109789776269764,10.765770785019152,10.998489514394565,33474300.0,616038405.0,0.054338008358423694
2009-11-23,10.998489514394565,11.119907981894782,10.887189252519368,11.099671570644746,28526494.0,616038405.0,0.0463063565006146
2009-11-24,11.119907981894782,11.18061721564489,10.340806148768396,10.391397176893486,39223984.0,616038405.0,0.06367132906267427
2009-11-26,10.806243607519223,10.887189252519368,10.097969213767964,10.118205625018,40604040.0,616038405.0,0.06591154004432564
2009-11-27,9.96643254064273,10.340806148768396,9.936077923767677,10.006905363142803,24857540.0,616038405.0,0.040350633658951834
2009-11-30,10.097969213767964,10.482461027518648,10.097969213767964,10.462224616268612,26161644.0,616038405.0,0.042467553625978885
2009-12-01,10.320569737518358,10.57352487814381,10.26997870939327,10.52293385001872,28029004.0,616038405.0,0.04549879321241344
2009-12-02,10.52293385001872,10.533052055643738,10.371160765643449,10.47234282189363,27470720.0,616038405.0,0.04459254451838924
2009-12-03,10.411633588143522,10.6241159062689,10.300333326268323,10.441988205018577,24577112.0,616038405.0,0.03989542177975089
2009-12-04,10.381278971268468,10.421751793768541,9.96643254064273,10.229505886893197,32788140.0,616038405.0,0.05322418169691872
2009-12-07,10.229505886893197,10.52293385001872,10.229505886893197,10.411633588143522,19539192.0,2125685907.0,0.009191946907892823
2009-12-08,10.47234282189363,10.786007196269187,10.320569737518358,10.66458872876897,41548316.0,2125685907.0,0.019545839704341608
2009-12-09,10.52293385001872,10.694943345644026,10.330687943143378,10.391397176893486,19879570.0,2125685907.0,0.00935207310474962
2009-12-10,10.411633588143522,10.492579233143665,10.199151270018143,10.330687943143378,15822080.0,2125685907.0,0.007443282165016489
2009-12-11,10.350924354393413,10.391397176893486,10.219387681268179,10.249742298143234,12329043.0,2125685907.0,0.005800030455769494
2009-12-14,10.178914858768108,10.300333326268323,10.006905363142803,10.219387681268179,15503252.0,2125685907.0,0.007293293872319962
2009-12-15,10.26997870939327,10.26997870939327,10.118205625018,10.138442036268035,11953553.0,2125685907.0,0.005623386296459085
2009-12-16,10.097969213767964,10.178914858768108,10.01702356876782,10.047378185642874,11500135.0,2125685907.0,0.005410081970308702
2009-12-17,10.047378185642874,10.108087419392982,9.713477400017279,9.733713811267314,13656158.0,2125685907.0,0.00642435364276045
2009-12-18,9.66288637189219,9.66288637189219,9.288512763766523,9.349221997516631,13225864.0,2125685907.0,0.006221927687644965
2009-12-21,9.359340203141649,9.490876876266885,9.359340203141649,9.46052225939183,6452408.0,2125685907.0,0.003035447513083597
2009-12-22,9.521231493141938,9.571822521267029,9.096266856891182,9.116503268141217,10689652.0,2125685907.0,0.005028801275295843
2009-12-23,9.136739679391253,9.25815814689147,9.116503268141217,9.217685324391397,6768728.0,2125685907.0,0.0031842559513191523
2009-12-24,9.268276352516487,9.46052225939183,9.217685324391397,9.46052225939183,11436545.0,2125685907.0,0.00538016692039912
2009-12-25,9.450404053766812,9.46052225939183,9.359340203141649,9.409931231266741,7737403.0,2125685907.0,0.0036399559194142035
2009-12-28,9.420049436891759,9.581940726892046,9.420049436891759,9.531349698766956,10024355.0,2125685907.0,0.00471582135770353
2009-12-29,9.56170431564201,9.581940726892046,9.46052225939183,9.541467904391974,9103588.0,2125685907.0,0.0042826590560822685
2009-12-30,9.592058932517064,9.845014073142513,9.480758670641865,9.733713811267314,18725476.0,2125685907.0,0.00880914529203773
2009-12-31,9.723595605642297,9.794423045017423,9.592058932517064,9.733713811267314,11536580.0,2125685907.0,0.005427227024467449
2010-01-04,9.824777661892478,9.855132278767531,9.683122783142226,9.693240988767243,9842029.0,2125685907.0,0.004630048572834613
2010-01-05,9.693240988767243,9.845014073142513,9.500995081891903,9.834895867517496,15515142.0,2125685907.0,0.007298887360972658
2010-01-06,9.774186633767387,9.824777661892478,9.642649960642153,9.65276816626717,11049217.0,2125685907.0,0.005197953735128188
2010-01-07,9.642649960642153,9.673004577517208,9.409931231266741,9.430167642516777,13257058.0,2125685907.0,0.0062366024803306
2010-01-08,9.409931231266741,9.521231493141938,9.318867380641578,9.480758670641865,8656010.0,2125685907.0,0.004072102078437499
2010-01-11,9.632531755017135,9.703359194392261,9.46052225939183,9.480758670641865,8519898.0,2125685907.0,0.004008070040801188
2010-01-12,9.470640465016848,9.632531755017135,9.389694820016704,9.632531755017135,11596273.0,2125685907.0,0.005455308783773199
2010-01-13,9.420049436891759,9.56170431564201,9.369458408766668,9.409931231266741,11802528.0,2125685907.0,0.005552338640969312
2010-01-14,9.409931231266741,9.76406842814237,9.379576614391686,9.673004577517208,15398886.0,2125685907.0,0.007244196308255432
2010-01-15,9.683122783142226,9.794423045017423,9.6122953437671,9.723595605642297,15158072.0,2125685907.0,0.0071309086399282415
2010-01-18,10.118205625018,10.26997870939327,9.925959718142659,9.936077923767677,33723364.0,2125685907.0,0.01586469754959899
2010-01-19,9.895605101267604,10.16879665314309,9.86525048439255,10.047378185642874,19897088.0,2125685907.0,0.009360314209393683
2010-01-20,10.047378185642874,10.259860503768252,9.774186633767387,10.097969213767964,33159472.0,2125685907.0,0.015599422233926491
2010-01-21,10.057496391267891,10.219387681268179,9.885486895642586,10.15867844751807,25632372.0,2125685907.0,0.012058400498206813
2010-01-22,10.01702356876782,10.047378185642874,9.683122783142226,9.774186633767387,17177436.0,2125685907.0,0.008080890946039471
2010-01-25,9.673004577517208,9.814659456267458,9.490876876266885,9.500995081891903,9161467.0,2125685907.0,0.004309887443780282
2010-01-26,9.521231493141938,9.6122953437671,9.116503268141217,9.14685788501627,11056367.0,2125685907.0,0.005201317355302012
2010-01-27,9.14685788501627,9.339103791891613,9.136739679391253,9.187330707516344,8166656.0,2125685907.0,0.0038418921502498347
2010-01-28,9.187330707516344,9.328985586266596,9.187330707516344,9.288512763766523,6043606.0,2125685907.0,0.00284313217681788
2010-01-29,9.288512763766523,9.339103791891613,9.207567118766379,9.207567118766379,8606275.0,2125685907.0,0.004048704924682929
2010-02-01,9.177212501891326,9.268276352516487,8.914139155640859,9.00520300626602,8552228.0,2125685907.0,0.004023279249223531
2010-02-02,9.045675828766091,9.136739679391253,8.85342992189075,8.863548127515768,7188950.0,2125685907.0,0.0033819436711352295
2010-02-03,8.904020950015841,9.015321211891038,8.661184015015408,9.00520300626602,7018922.0,2125685907.0,0.003301956312965291
2010-02-04,9.00520300626602,9.15697609064129,8.984966595015985,9.065912240016129,7446211.0,2125685907.0,0.003502968606734993
2010-02-05,8.904020950015841,8.995084800641003,8.823075305015696,8.873666333140786,5974188.0,2125685907.0,0.00281047542363934
2010-02-08,8.873666333140786,8.95461197814093,8.833193510640713,8.883784538765804,3907662.0,2125685907.0,0.0018383063965997305
2010-02-09,8.893902744390822,9.086148651266164,8.883784538765804,9.025439417516056,4896681.0,2125685907.0,0.002303576922571186
2010-02-10,9.035557623141074,9.086148651266164,8.95461197814093,9.035557623141074,3715978.0,2125685907.0,0.0017481312680124007
2010-02-11,9.025439417516056,9.096266856891182,9.00520300626602,9.05579403439111,4020015.0,2125685907.0,0.0018911613360947969
2010-02-12,9.096266856891182,9.126621473766235,9.05579403439111,9.096266856891182,4118466.0,2125685907.0,0.0019374762689246168
2010-02-22,9.1063850625162,9.207567118766379,9.045675828766091,9.126621473766235,5587365.0,2125685907.0,0.002628499808744322
2010-02-23,9.136739679391253,9.187330707516344,8.984966595015985,9.096266856891182,4787408.0,2125685907.0,0.002252170927150998
2010-02-24,9.1063850625162,9.29863096939154,9.1063850625162,9.278394558141505,7707136.0,2125685907.0,0.0036257172212601965
2010-02-25,9.308749175016558,9.379576614391686,9.278394558141505,9.349221997516631,8394275.0,2125685907.0,0.003948972410438058
2010-02-26,9.359340203141649,9.369458408766668,9.25815814689147,9.268276352516487,6647773.0,2125685907.0,0.0031273543180149617
2010-03-01,9.268276352516487,9.328985586266596,9.197448913141361,9.318867380641578,9494419.0,2125685907.0,0.00446652018002018
2010-03-02,9.359340203141649,9.592058932517064,9.349221997516631,9.51111328751692,16669587.0,2125685907.0,0.007841980296856716
2010-03-03,9.592058932517064,10.462224616268612,9.531349698766956,10.462224616268612,50013368.0,2125685907.0,0.023528108191009426
2010-03-04,10.887189252519368,11.07943515939471,10.492579233143665,10.634234111893917,127414152.0,2125685907.0,0.05994025344027461
2010-03-05,10.492579233143665,10.492579233143665,10.128323830643017,10.249742298143234,44440112.0,2125685907.0,0.020906245769262654
2010-03-08,10.239624092518214,10.47234282189363,10.178914858768108,10.300333326268323,27704404.0,2125685907.0,0.01303315974799846
2010-03-09,10.340806148768396,10.350924354393413,10.097969213767964,10.199151270018143,20721696.0,2125685907.0,0.009748239818386302
2010-03-10,10.178914858768108,10.462224616268612,9.956314335017712,10.300333326268323,31886838.0,2125685907.0,0.015000728891787303
2010-03-11,10.189033064393126,10.421751793768541,10.047378185642874,10.16879665314309,20438312.0,2125685907.0,0.009614925673024185
2010-03-12,10.118205625018,10.138442036268035,9.6122953437671,9.753950222517352,19166960.0,2125685907.0,0.009016835430334345
2010-03-15,9.76406842814237,9.86525048439255,9.693240988767243,9.76406842814237,12129662.0,2125685907.0,0.005706234378304132
2010-03-16,9.713477400017279,9.80454125064244,9.571822521267029,9.784304839392405,9810902.0,2125685907.0,0.004615405299386971
2010-03-17,9.76406842814237,9.925959718142659,9.65276816626717,9.925959718142659,17940624.0,2125685907.0,0.008439922352084352
2010-03-18,9.925959718142659,10.16879665314309,9.834895867517496,9.915841512517641,22253812.0,2125685907.0,0.010469002935342883
2010-03-19,9.834895867517496,9.96643254064273,9.814659456267458,9.936077923767677,12822855.0,2125685907.0,0.0060323375893746286
